"idPost","link","description","postTime","linkAction"
"22097","http://abcnews.go.com/blogs/health/2012/01/03/adderall-drug-shortage-will-continue-in-2012-government-officials-say/","A contentious relationship between drug manufacturers and the Drug Enforcement Agency may cause a continuing shortage of the attention deficit medic","2016-11-22T00:00:00.000Z","http://abcnews.go.com/blogs/health/2012/01/03/adderall-drug-shortage-will-continue-in-2012-government-officials-say/"
"22098","http://abcnews.go.com/blogs/business/2011/12/pc-tv-buyers-to-collect-553m-lcd-settlement/","Samsung Electronics, Sharp, Epson Imaging Devices, and four other electronics manufacturers based in Asia agreed to a $553 million settlement with..","2015-06-05T00:00:00.000Z","http://abcnews.go.com/blogs/business/2011/12/pc-tv-buyers-to-collect-553m-lcd-settlement/"
"22099","http://abcnews.go.com/Business/starbucks-items-cost-2012/story?id=15281485#.TwNaDjVST0s","Starbucks is increasing its prices in the Northeast and Sunbelt regions.","2015-11-23T00:00:00.000Z","http://abcnews.go.com/Business/starbucks-items-cost-2012/story?id=15281485#.TwNaDjVST0s"
"22100","http://abcnews.go.com/blogs/technology/2012/01/can-a-court-make-you-give-up-your-password/","Can the government force you to give up your password in the course of an investigation against you?","2017-08-26T00:00:00.000Z","http://abcnews.go.com/blogs/technology/2012/01/can-a-court-make-you-give-up-your-password/"
"22101","http://abcnews.go.com/Politics/video/live-news-6046305","Watch live news stream from ABC News.","2015-03-03T00:00:00.000Z","http://abcnews.go.com/Politics/video/live-news-6046305"
"22102","http://abcnews.go.com/US/video/bonnie-clyde-fugitives-surrender-nevada-15286350","Logan McFarland, 24, and Angela Atwood, 25, are suspected of murder.","2015-03-01T00:00:00.000Z","http://abcnews.go.com/US/video/bonnie-clyde-fugitives-surrender-nevada-15286350"
"22103","http://abcnews.go.com/blogs/politics/2012/01/look-ahead-an-early-look-at-new-hampshires-primary-ballot/","With Iowa behind them, candidates and political enthusiasts alike are turning their eyes eastward to New Hampshire, where voters are gearing up for.","2015-11-25T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/look-ahead-an-early-look-at-new-hampshires-primary-ballot/"
"22104","http://abcnews.go.com/blogs/politics/2011/12/mitt-romney-vows-to-veto-dream-act-if-president/","Eric Gay/AP Photo SIOUX CITY, Iowa ??? Mitt Romney explicitly stated today that if he is elected president he would veto the Dream Act, legislation ","2015-06-07T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2011/12/mitt-romney-vows-to-veto-dream-act-if-president/"
"22105","http://abcnews.go.com/blogs/headlines/2011/12/wishes-for-2012-to-fall-on-times-square/","The wishes of thousands of people will flutter down from New York City???s buildings and descend on Times Square when the iconic ball drops tomorrow","2015-06-08T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2011/12/wishes-for-2012-to-fall-on-times-square/"
"22106","http://abcnews.go.com/blogs/politics/2012/01/iowa-caucus-what-actually-happens/","When caucusgoers show up tonight, what will they actually vote for? And how do the caucuses work?","2016-11-23T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/iowa-caucus-what-actually-happens/"
"22107","http://abcnews.go.com/blogs/headlines/2012/01/bluefin-tuna-fetches-record-736k/","Shizuo Kambayashi/AP Photo If the price of premium tuna is any indication of the country???s economic state, then Japan???s finances are in good ord","2015-03-04T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/bluefin-tuna-fetches-record-736k/"
"22108","http://abcnews.go.com/blogs/politics/2012/01/rick-perry-moves-forward-here-we-come-south-carolina/","Rick Perry today hinted that he has no plans to end his campaign, one day after a crushing fifth-place finish in the Iowa caucuses, which prompted t","2015-03-06T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/rick-perry-moves-forward-here-we-come-south-carolina/"
"22109","http://abcnews.go.com/Technology/living-longer-people-lived-past-114-escaped-alzheimers/story?id=15282777","Scientific mystery: Why some live so well for so long","2017-08-25T00:00:00.000Z","http://abcnews.go.com/Technology/living-longer-people-lived-past-114-escaped-alzheimers/story?id=15282777"
"22110","http://abcnews.go.com/blogs/politics/2011/12/with-reservations-obama-signs-act-to-allow-detention-of-citizens/","In his last official act of business in 2011, President Barack Obama signed the National Defense Authorization Act from his vacation rental in Kailu","2015-06-09T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2011/12/with-reservations-obama-signs-act-to-allow-detention-of-citizens/"
"22111","http://abcnews.go.com/blogs/headlines/2012/01/groaning-saddles-horse-industry-supersizes/","In the rugged cowboy country of western Colorado, master saddle maker Bob Klenda has noticed a troublesome trend since he started stitching leather ","2015-11-25T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/groaning-saddles-horse-industry-supersizes/"
"22112","http://abcnews.go.com/Politics/iowa-caucus-results-mitt-romney-defeats-rick-santorum-8-votes/story?id=15283406","Ron Paul in strong third place finish.","2015-03-02T00:00:00.000Z","http://abcnews.go.com/Politics/iowa-caucus-results-mitt-romney-defeats-rick-santorum-8-votes/story?id=15283406"
"22113","http://abcnews.go.com/US/eighth-grader-shot-cops-pellet-gun/story?id=15289416","Pellet gun looked like a real weapon and student would not put it down.","2015-11-24T00:00:00.000Z","http://abcnews.go.com/US/eighth-grader-shot-cops-pellet-gun/story?id=15289416"
"22114","http://abcnews.go.com/International/body-found-queens-estate-identified-alisa-dmitrijeva/story?id=15316393","The body is that of Alisa Dmitrijeva, who went missing last year.","2015-11-26T00:00:00.000Z","http://abcnews.go.com/International/body-found-queens-estate-identified-alisa-dmitrijeva/story?id=15316393"
"22115","http://abcnews.go.com/blogs/politics/2012/01/bachmann-drops-out-of-presidential-race/","???Last night, the people of Iowa spoke with a very clear voice, so I have decided to stand aside,??? Bachmann said.","2015-03-05T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/bachmann-drops-out-of-presidential-race/"
"22116","http://abcnews.go.com/US/okla-woman-shoots-kills-intruder911-operators-shoot/story?id=15285605","Teen mom shot and killed intruder to protect her three-month-old baby.","2015-11-23T00:00:00.000Z","http://abcnews.go.com/US/okla-woman-shoots-kills-intruder911-operators-shoot/story?id=15285605"
"22117","http://abcnews.go.com/blogs/headlines/2012/01/death-by-cat-meat-chinese-billionaire-poisoned/","Chinese police are investigating whether local billionaire tycoon Long Liyuan was killed by a poison-spiked batch of cat stew in the southern provin","2017-08-27T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/death-by-cat-meat-chinese-billionaire-poisoned/"
"22118","http://abcnews.go.com/Travel/BusinessTravel/top-air-travel-predictions-2012/story?id=15234459#.Tvms03KwXHo","2012 will be full of ups and downs for air travelers.","2016-03-02T00:00:00.000Z","http://abcnews.go.com/Travel/BusinessTravel/top-air-travel-predictions-2012/story?id=15234459#.Tvms03KwXHo"
"22119","http://abcnews.go.com/blogs/headlines/2012/01/death-by-cat-meat-chinese-billionaire-poisoned/","Chinese police are investigating whether local billionaire tycoon Long Liyuan was killed by a poison-spiked batch of cat stew in the southern provin","2016-03-06T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/death-by-cat-meat-chinese-billionaire-poisoned/"
"22120","http://abcnews.go.com/Business/MadeInAmerica/december-jobless-rate-falls-85-percent/story?id=15300534","More good news for the economy.","2015-03-06T00:00:00.000Z","http://abcnews.go.com/Business/MadeInAmerica/december-jobless-rate-falls-85-percent/story?id=15300534"
"22121","http://abcnews.go.com/blogs/headlines/2012/01/stolen-car-lands-on-california-apartment-roof/","Police in Fresno, Calif. were called to respond to a car parked squarely on the roof of an apartment building.","2016-03-07T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/stolen-car-lands-on-california-apartment-roof/"
"22122","http://abcnews.go.com/blogs/headlines/2012/01/stolen-car-lands-on-california-apartment-roof/","Police in Fresno, Calif. were called to respond to a car parked squarely on the roof of an apartment building.","2017-04-15T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/stolen-car-lands-on-california-apartment-roof/"
"22123","http://abcnews.go.com/blogs/headlines/2012/01/22-year-old-pilot-makes-emergency-landing-on-downtown-street/","A 22-year-old pilot who hit a power line, knocked over a street sign and had to dodge a car while landing her stricken plane on the street of...","2016-11-24T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/22-year-old-pilot-makes-emergency-landing-on-downtown-street/"
"22124","http://abcnews.go.com/blogs/headlines/2012/01/cat-survives-2-rounds-in-gas-chamber-but-cant-change-city-policy/","The Salt Lake Tribune/Djamila Grossman/AP Photo A stray cat in Utah???s will to survive was enough to let it live out the rest of its nine lives wit","2015-11-24T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/cat-survives-2-rounds-in-gas-chamber-but-cant-change-city-policy/"
"22125","http://abcnews.go.com/blogs/health/2012/01/05/human-barbie-gives-7-year-old-daughter-liposuction-voucher/","The UK???s self-proclaimed ???Human Barbie??? gave her 7-year-old daughter an unusual stocking stuffer this Christmas: a £7,000 voucher for liposuct","2017-04-16T00:00:00.000Z","http://abcnews.go.com/blogs/health/2012/01/05/human-barbie-gives-7-year-old-daughter-liposuction-voucher/"
"22126","http://abcnews.go.com/blogs/headlines/2012/01/cat-survives-2-rounds-in-gas-chamber-but-cant-change-city-policy/","The Salt Lake Tribune/Djamila Grossman/AP Photo A stray cat in Utah???s will to survive was enough to let it live out the rest of its nine lives wit","2017-04-20T00:00:00.000Z","http://abcnews.go.com/blogs/headlines/2012/01/cat-survives-2-rounds-in-gas-chamber-but-cant-change-city-policy/"
"22127","http://abcnews.go.com/blogs/politics/2012/01/crystal-ball-our-predictions-for-iowa-results/","We???re journalists, not prognosticators. But in this business, sometimes it is just an irresistible conversation line to turn to each other and ask","2015-11-21T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/crystal-ball-our-predictions-for-iowa-results/"
"22128","http://abcnews.go.com/blogs/politics/2012/01/beyond-iowa-how-long-will-this-thing-take/","Caucus time is upon us, and on Tuesday more than 100,000 Iowans will trek to their local schools, churches and community centers to kick off the GOP","2015-11-20T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/beyond-iowa-how-long-will-this-thing-take/"
"22129","http://abcnews.go.com/Politics/mailform?id=15279719","We want your questions! Leave them below or on our linked mailform. The debate airs on ABC, ABCNews.com and YahooNews.com at 9pm ET, Saturday Jan 7.","2016-03-09T00:00:00.000Z","http://abcnews.go.com/Politics/mailform?id=15279719"
"22130","http://abcnews.go.com/blogs/entertainment/2012/01/fast-food-chain-launches-star-wars-themed-vader-burger/","Star Wars fans rejoice. You will now be able to enjoy your favorite side of the force in a whole knew way, by eating it in burger form. There???s on","2016-11-20T00:00:00.000Z","http://abcnews.go.com/blogs/entertainment/2012/01/fast-food-chain-launches-star-wars-themed-vader-burger/"
"22131","http://abcnews.go.com/Health/michigan-family-alleges-harrowing-misconduct-prosecutors-police/story?id=15299991","Family outraged when dad jailed, kids removed over unfounded abuse allegations.","2016-11-22T00:00:00.000Z","http://abcnews.go.com/Health/michigan-family-alleges-harrowing-misconduct-prosecutors-police/story?id=15299991"
"22132","http://abcnews.go.com/blogs/health/2012/01/06/200-million-people-use-illicit-drugs-study-finds/","Roughly 200 million people worldwide use illicit drugs such as marijuana, amphetamines, cocaine and opioids each year, according to a new study.","2016-03-06T00:00:00.000Z","http://abcnews.go.com/blogs/health/2012/01/06/200-million-people-use-illicit-drugs-study-finds/"
"22133","http://abcnews.go.com/Health/rick-santorum-dead-baby-critics-lambasted-families-grieve/story?id=15306750#.TwdWC1awU00","Psychologists say parents need rituals to grieve a preterm pregnancy loss.","2016-11-23T00:00:00.000Z","http://abcnews.go.com/Health/rick-santorum-dead-baby-critics-lambasted-families-grieve/story?id=15306750#.TwdWC1awU00"
"22134","http://abcnews.go.com/blogs/politics/2012/01/can-rick-santorum-maintain-his-momentum/","The Iowa caucuses Tuesday elevated Rick Santorum, once a virtual unknown, into the national spotlight.","2017-08-26T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/can-rick-santorum-maintain-his-momentum/"
"22135","http://abcnews.go.com/blogs/politics/2012/01/mitt-romney-ripped-for-dream-act-veto-alienates-some-latinos/","CHICAGO ??? Largely lost in the build-up to the Iowa caucuses was a moment that could ultimately prove decisive in this year???s presidential electi","2016-04-21T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/mitt-romney-ripped-for-dream-act-veto-alienates-some-latinos/"
"22136","http://abcnews.go.com/Technology/south-koreas-dog-cloning-industry-raises-ethical-red/story?id=15309415","People pays upwards of $100,000 to have their dogs cloned.","2015-06-05T00:00:00.000Z","http://abcnews.go.com/Technology/south-koreas-dog-cloning-industry-raises-ethical-red/story?id=15309415"
"22137","http://abcnews.go.com/Politics/24-supreme-court-cases-presidential-candidate/story?id=15296465#.TwcNY3KwXHo","From Marbury to Roe: Our Pick for Essential Supreme Court Rulings","2015-06-07T00:00:00.000Z","http://abcnews.go.com/Politics/24-supreme-court-cases-presidential-candidate/story?id=15296465#.TwcNY3KwXHo"
"22138","http://abcnews.go.com/US/florida-rings-lost-found/story?id=15307019","A $350,000 ring is missing, but another missing since the 1930s has been found.","2015-06-10T00:00:00.000Z","http://abcnews.go.com/US/florida-rings-lost-found/story?id=15307019"
"22139","http://abcnews.go.com/blogs/politics/2012/01/mccain-hopes-for-overwhelming-vote-for-romney/","Fresh off his win in Tuesday night???s Iowa caucuses, Mitt Romney arrived in New Hampshire today to a warm welcome from Sen. John McCain, who made h","2015-11-22T00:00:00.000Z","http://abcnews.go.com/blogs/politics/2012/01/mccain-hopes-for-overwhelming-vote-for-romney/"
